"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","FH58","Scorpididae","Neatypus","obliquus",NA,11,1068.85801
"2020-10_south-west_stereo-BRUVs","FH58","Pomacentridae","Chromis","klunzingeri",NA,13,2278.79922
"2020-10_south-west_stereo-BRUVs","FH58","Urolophidae","Trygonoptera","ovalis",NA,1,2539.0493
"2020-10_south-west_stereo-BRUVs","FH58","Carangidae","Pseudocaranx","spp",NA,1,2191.17886
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Ophthalmolepis","lineolatus",NA,3,1928.73766
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",NA,1,1217.0321
"2020-10_south-west_stereo-BRUVs","FH58","Labridae","Coris","auricularis",NA,1,2020.42848
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Eupetrichthys","angustipes",NA,1,2139.45178
"2020-10_south-west_stereo-BRUVs","FH65","Labridae","Pseudolabrus","biserialis",NA,1,2139.18457
"2020-10_south-west_stereo-BRUVs","FH65","Carangidae","Pseudocaranx","spp",NA,1,2500.42349
"2020-10_south-west_stereo-BRUVs","FH65","Monacanthidae","Scobinichthys","granulatus",NA,1,2134.27239
"2020-10_south-west_stereo-BRUVs","FH65","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,1407.98424
"2020-10_south-west_stereo-BRUVs","FH65","Urolophidae","Trygonoptera","ovalis",NA,1,1384.7198
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",NA,1,1725.98821
"2020-10_south-west_stereo-BRUVs","FH65","Scorpididae","Neatypus","obliquus",NA,1,1408.05828
"2020-10_south-west_stereo-BRUVs","FH65","Serranidae","Caesioperca","spp",NA,1,2010.05793
"2020-10_south-west_stereo-BRUVs","FH65","Serranidae","Caesioperca","spp",NA,1,2961.59595
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2845.14029
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,5602.22841
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,3664.46133
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2361.43341
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2774.12664
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,1906.35441
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,1429.09672
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,5116.76113
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,7,4169.71101
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,1444.19052
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2959.71077
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,1574.28657
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,3960.40698
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,3670.35489
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2700.58483
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2489.3302
"2020-10_south-west_stereo-BRUVs","IO126","Scorpididae","Neatypus","obliquus",NA,1,2238.51831
"2020-10_south-west_stereo-BRUVs","IO126","Odacidae","Siphonognathus","sp1",NA,1,4101.42784
"2020-10_south-west_stereo-BRUVs","IO126","Aulopidae","Latropiscis","purpurissatus",NA,1,1912.38656
"2020-10_south-west_stereo-BRUVs","IO126","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,6312.09677
"2020-10_south-west_stereo-BRUVs","IO126","Urolophidae","Trygonoptera","ovalis",NA,1,701.10876
"2020-10_south-west_stereo-BRUVs","IO126","Labridae","Coris","auricularis",NA,1,2278.13462
"2020-10_south-west_stereo-BRUVs","IO126","Labridae","Coris","auricularis",NA,1,2362.16777
"2020-10_south-west_stereo-BRUVs","IO126","Labridae","Coris","auricularis",NA,1,1889.33014
"2020-10_south-west_stereo-BRUVs","IO126","Labridae","Coris","auricularis",NA,1,1230.52547
"2020-10_south-west_stereo-BRUVs","FH60","Odacidae","Siphonognathus","caninis",NA,1,557.92654
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Austrolabrus","maculatus",NA,1,1142.88572
"2020-10_south-west_stereo-BRUVs","FH60","Pinguipedidae","Parapercis","ramsayi",NA,1,1352.27095
"2020-10_south-west_stereo-BRUVs","FH60","Serranidae","Caesioperca","spp",NA,1,714.34555
"2020-10_south-west_stereo-BRUVs","FH60","Carangidae","Pseudocaranx","spp",NA,1,2066.90711
"2020-10_south-west_stereo-BRUVs","FH60","Labridae","Coris","auricularis",NA,1,1895.75868
"2020-10_south-west_stereo-BRUVs","FH61","Gerreidae","Parequula","melbournensis",NA,1,1996.06979
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",NA,1,1341.96118
"2020-10_south-west_stereo-BRUVs","FH61","Pomacentridae","Chromis","klunzingeri",NA,3,1660.24162
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Pseudolabrus","biserialis",NA,1,1018.16213
"2020-10_south-west_stereo-BRUVs","FH61","Mullidae","Upeneichthys","vlamingii",NA,1,1981.18664
"2020-10_south-west_stereo-BRUVs","FH61","Labridae","Ophthalmolepis","lineolatus",NA,1,2420.6585
"2020-10_south-west_stereo-BRUVs","FH61","Muraenidae","Gymnothorax","prasinus",NA,1,1301.19188
"2020-10_south-west_stereo-BRUVs","IO122","Pempherididae","Pempheris","klunzingeri",NA,1,3727.03852
"2020-10_south-west_stereo-BRUVs","IO122","Labridae","Ophthalmolepis","lineolatus",NA,1,4510.79982
"2020-10_south-west_stereo-BRUVs","IO122","Labridae","Ophthalmolepis","lineolatus",NA,1,1091.70403
"2020-10_south-west_stereo-BRUVs","IO122","Orectolobidae","Orectolobus","spp",NA,1,889.89008
"2020-10_south-west_stereo-BRUVs","IO122","Aplodactylidae","Aplodactylus","westralis",NA,1,5972.89063
"2020-10_south-west_stereo-BRUVs","IO122","Serranidae","Hypoplectrodes","nigroruber",NA,1,3098.90933
"2020-10_south-west_stereo-BRUVs","IO122","Pomacentridae","Chromis","klunzingeri",NA,1,4993.9714
"2020-10_south-west_stereo-BRUVs","IO122","Labridae","Coris","auricularis",NA,1,1660.74173
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",NA,1,4184.30801
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",NA,1,2004.84282
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",NA,1,1855.98143
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",NA,1,2930.02679
"2020-10_south-west_stereo-BRUVs","IO146","Serranidae","Caesioperca","spp",NA,1,2749.10517
"2020-10_south-west_stereo-BRUVs","IO146","Labridae","Austrolabrus","maculatus",NA,1,1748.08571
"2020-10_south-west_stereo-BRUVs","IO146","Aracanidae","Anoplocapros","lenticularis",NA,1,5663.46664
"2020-10_south-west_stereo-BRUVs","IO146","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,2505.37346
"2020-10_south-west_stereo-BRUVs","IO244","Labridae","Pseudolabrus","biserialis",NA,1,2166.09222
"2020-10_south-west_stereo-BRUVs","IO244","Scorpididae","Tilodon","sexfasciatus",NA,1,2658.00119
"2020-10_south-west_stereo-BRUVs","IO244","Labridae","Coris","auricularis",NA,1,1946.64083
"2020-10_south-west_stereo-BRUVs","IO244","Labridae","Coris","auricularis",NA,1,1962.98763
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Ophthalmolepis","lineolatus",NA,1,1938.10157
"2020-10_south-west_stereo-BRUVs","IO134","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,2083.88418
"2020-10_south-west_stereo-BRUVs","IO134","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1285.32226
"2020-10_south-west_stereo-BRUVs","IO134","Carcharhinidae","Carcharhinus","spp",NA,1,7747.17963
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",NA,1,2561.92993
"2020-10_south-west_stereo-BRUVs","IO134","Labridae","Coris","auricularis",NA,1,2821.97848
"2020-10_south-west_stereo-BRUVs","IO260","Mullidae","Parupeneus","chrysopleuron",NA,1,4563.08291
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Austrolabrus","maculatus",NA,1,1499.10782
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Austrolabrus","maculatus",NA,1,1953.82335
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Austrolabrus","maculatus",NA,1,961.7879
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Eupetrichthys","angustipes",NA,1,2081.35683
"2020-10_south-west_stereo-BRUVs","IO260","Serranidae","Caesioperca","spp",NA,1,4851.57213
"2020-10_south-west_stereo-BRUVs","IO260","Serranidae","Caesioperca","spp",NA,1,4679.81528
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Ophthalmolepis","lineolatus",NA,1,867.08581
"2020-10_south-west_stereo-BRUVs","IO260","Labridae","Ophthalmolepis","lineolatus",NA,1,4712.94678
"2020-10_south-west_stereo-BRUVs","IO260","Urolophidae","Trygonoptera","ovalis",NA,1,1917.87185
"2020-10_south-west_stereo-BRUVs","IO260","Pomacentridae","Chromis","klunzingeri",NA,5,5977.71083
"2020-10_south-west_stereo-BRUVs","IO260","Scorpididae","Neatypus","obliquus",NA,1,3133.73813
"2020-10_south-west_stereo-BRUVs","IO260","Scorpididae","Neatypus","obliquus",NA,1,529.47024
"2020-10_south-west_stereo-BRUVs","IO260","Scorpididae","Neatypus","obliquus",NA,1,1897.28346
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",NA,1,3139.33346
"2020-10_south-west_stereo-BRUVs","IO5","Serranidae","Caesioperca","spp",NA,1,2862.65648
"2020-10_south-west_stereo-BRUVs","IO199","Labridae","Eupetrichthys","angustipes",NA,1,1933.93932
"2020-10_south-west_stereo-BRUVs","IO199","Serranidae","Caesioperca","spp",NA,1,7217.52956
"2020-10_south-west_stereo-BRUVs","IO199","Urolophidae","Trygonoptera","ovalis",NA,1,1651.10622
"2020-10_south-west_stereo-BRUVs","IO199","Heterodontidae","Heterodontus","portusjacksoni",NA,1,1273.53431
"2020-10_south-west_stereo-BRUVs","IO199","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,3677.68705
"2020-10_south-west_stereo-BRUVs","IO259","Monacanthidae","Meuschenia","galii",NA,1,2492.35835
"2020-10_south-west_stereo-BRUVs","IO259","Chaetodontidae","Chelmonops","curiosus",NA,1,1748.56781
"2020-10_south-west_stereo-BRUVs","IO259","Serranidae","Caesioperca","spp",NA,6,6079.82309
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Pseudolabrus","biserialis",NA,1,3276.63152
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Pseudolabrus","biserialis",NA,1,1728.05265
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Pseudolabrus","biserialis",NA,1,1864.63638
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Ophthalmolepis","lineolatus",NA,1,3015.42624
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Ophthalmolepis","lineolatus",NA,1,5927.99812
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1850.58546
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1599.17023
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1264.44847
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1519.93188
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1279.29373
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1333.86562
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,2531.13972
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,2222.40527
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1968.03568
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,1471.76206
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,2641.79762
"2020-10_south-west_stereo-BRUVs","IO259","Labridae","Coris","auricularis",NA,1,2406.23188
"2020-10_south-west_stereo-BRUVs","IO259","Scorpididae","Neatypus","obliquus",NA,1,2914.31807
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Pictilabrus","laticlavius",NA,1,990.7462
"2020-10_south-west_stereo-BRUVs","IO220","Odacidae","Siphonognathus","caninis",NA,1,971.10702
"2020-10_south-west_stereo-BRUVs","IO220","Neosebastidae","Neosebastes","bougainvillii",NA,1,914.75844
"2020-10_south-west_stereo-BRUVs","IO220","Urolophidae","Trygonoptera","ovalis",NA,1,3096.71666
"2020-10_south-west_stereo-BRUVs","IO220","Monacanthidae","Scobinichthys","granulatus",NA,1,1893.27075
"2020-10_south-west_stereo-BRUVs","IO220","Heterodontidae","Heterodontus","portusjacksoni",NA,1,3061.37038
"2020-10_south-west_stereo-BRUVs","IO220","Heterodontidae","Heterodontus","portusjacksoni",NA,1,2376.95103
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Ophthalmolepis","lineolatus",NA,1,2729.46021
"2020-10_south-west_stereo-BRUVs","IO220","Labridae","Ophthalmolepis","lineolatus",NA,1,5516.9529
"2020-10_south-west_stereo-BRUVs","IO147","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,3070.66313
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Eupetrichthys","angustipes",NA,1,3615.91453
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Coris","auricularis",NA,1,2230.26741
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",NA,1,3662.38624
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",NA,1,1341.62455
"2020-10_south-west_stereo-BRUVs","IO147","Labridae","Ophthalmolepis","lineolatus",NA,1,2370.15165
"2020-10_south-west_stereo-BRUVs","IO147","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1063.58658
"2020-10_south-west_stereo-BRUVs","IO147","Scorpididae","Neatypus","obliquus",NA,1,2291.7817
"2020-10_south-west_stereo-BRUVs","IO236","Urolophidae","Trygonoptera","ovalis",NA,1,1187.81622
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Austrolabrus","maculatus",NA,2,1682.72721
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Austrolabrus","maculatus",NA,1,1562.19035
"2020-10_south-west_stereo-BRUVs","IO236","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1081.1953
"2020-10_south-west_stereo-BRUVs","IO236","Rhinobatidae","Trygonorrhina","dumerilii",NA,1,1274.49864
"2020-10_south-west_stereo-BRUVs","IO236","Scorpididae","Tilodon","sexfasciatus",NA,1,1660.96371
"2020-10_south-west_stereo-BRUVs","IO236","Labridae","Coris","auricularis",NA,1,1475.96782
"2020-10_south-west_stereo-BRUVs","IOC06","Monacanthidae","Meuschenia","galii",NA,1,3921.52603
"2020-10_south-west_stereo-BRUVs","IOC06","Odacidae","Siphonognathus","caninis",NA,1,1123.07466
"2020-10_south-west_stereo-BRUVs","IOC06","Labridae","Coris","auricularis",NA,1,3696.91943
"2020-10_south-west_stereo-BRUVs","IOC06","Orectolobidae","Orectolobus","spp",NA,1,1841.13686
"2020-10_south-west_stereo-BRUVs","IOC06","Pomacentridae","Chromis","klunzingeri",NA,3,2060.78069
"2020-10_south-west_stereo-BRUVs","IO75","Aracanidae","Anoplocapros","lenticularis",NA,1,2322.15071
"2020-10_south-west_stereo-BRUVs","IO75","Labridae","Pseudolabrus","biserialis",NA,1,2002.64669
"2020-10_south-west_stereo-BRUVs","IO75","Pomacentridae","Chromis","klunzingeri",NA,5,3802.42089
"2020-10_south-west_stereo-BRUVs","IO75","Serranidae","Caesioperca","spp",NA,1,2717.82447
"2020-10_south-west_stereo-BRUVs","IO75","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,4836.99464
"2020-10_south-west_stereo-BRUVs","IO75","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1269.64727
"2020-10_south-west_stereo-BRUVs","IO75","Labridae","Coris","auricularis",NA,1,1417.13534
"2020-10_south-west_stereo-BRUVs","IO75","Labridae","Coris","auricularis",NA,1,1919.34413
"2020-10_south-west_stereo-BRUVs","IO75","Labridae","Coris","auricularis",NA,1,2510.66229
"2020-10_south-west_stereo-BRUVs","IO75","Labridae","Coris","auricularis",NA,1,1720.5788
"2020-10_south-west_stereo-BRUVs","IO75","Scorpididae","Neatypus","obliquus",NA,1,958.28567
"2020-10_south-west_stereo-BRUVs","IO75","Scorpididae","Neatypus","obliquus",NA,1,1263.4679
"2020-10_south-west_stereo-BRUVs","IO75","Scorpididae","Neatypus","obliquus",NA,1,1912.90142
"2020-10_south-west_stereo-BRUVs","IO75","Scorpididae","Neatypus","obliquus",NA,1,968.42659
"2020-10_south-west_stereo-BRUVs","IO356","Orectolobidae","Orectolobus","spp",NA,1,1178.70676
"2020-10_south-west_stereo-BRUVs","IO356","Urolophidae","Trygonoptera","ovalis",NA,1,1619.0759
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",NA,1,1164.21293
"2020-10_south-west_stereo-BRUVs","IO356","Scorpididae","Neatypus","obliquus",NA,1,1145.33534
"2020-10_south-west_stereo-BRUVs","IO356","Serranidae","Othos","dentex",NA,1,1272.18192
"2020-10_south-west_stereo-BRUVs","IO226","Serranidae","Caesioperca","spp",NA,1,4273.71228
"2020-10_south-west_stereo-BRUVs","IO226","Serranidae","Caesioperca","spp",NA,1,3732.17522
"2020-10_south-west_stereo-BRUVs","IO226","Serranidae","Caesioperca","spp",NA,1,4828.29202
"2020-10_south-west_stereo-BRUVs","IO226","Serranidae","Caesioperca","spp",NA,1,4229.929
"2020-10_south-west_stereo-BRUVs","IO226","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,1411.29583
"2020-10_south-west_stereo-BRUVs","IO226","Pomacentridae","Chromis","klunzingeri",NA,1,3441.05249
"2020-10_south-west_stereo-BRUVs","IO226","Pomacentridae","Chromis","klunzingeri",NA,1,5102.7647
"2020-10_south-west_stereo-BRUVs","IO226","Pomacentridae","Chromis","klunzingeri",NA,1,4503.91311
"2020-10_south-west_stereo-BRUVs","IO226","Pomacentridae","Chromis","klunzingeri",NA,1,4572.72688
"2020-10_south-west_stereo-BRUVs","IO226","Pomacentridae","Chromis","klunzingeri",NA,1,3873.06237
"2020-10_south-west_stereo-BRUVs","IO226","Labridae","Ophthalmolepis","lineolatus",NA,1,1995.42324
"2020-10_south-west_stereo-BRUVs","IO226","Labridae","Ophthalmolepis","lineolatus",NA,1,2471.11015
"2020-10_south-west_stereo-BRUVs","IO226","Labridae","Ophthalmolepis","lineolatus",NA,1,1867.67153
"2020-10_south-west_stereo-BRUVs","IO217","Pinguipedidae","Parapercis","haackei",NA,1,2034.11422
"2020-10_south-west_stereo-BRUVs","IO217","Tetraodontidae","Omegophora","armilla",NA,1,6768.17566
"2020-10_south-west_stereo-BRUVs","IO217","Myliobatidae","Myliobatis","tenuicaudatus",NA,1,2729.84809
"2020-10_south-west_stereo-BRUVs","IO217","Rhinobatidae","Trygonorrhina","dumerilii",NA,2,2139.53266
"2020-10_south-west_stereo-BRUVs","IO217","Labridae","Coris","auricularis",NA,2,3106.23611
"2020-10_south-west_stereo-BRUVs","IO217","Urolophidae","Trygonoptera","ovalis",NA,1,2473.59128
"2020-10_south-west_stereo-BRUVs","FH37","Mullidae","Upeneichthys","vlamingii",NA,1,2386.43086
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Austrolabrus","maculatus",NA,1,2025.9114
"2020-10_south-west_stereo-BRUVs","FH37","Monacanthidae","Meuschenia","galii",NA,1,1329.94178
"2020-10_south-west_stereo-BRUVs","FH37","Urolophidae","Trygonoptera","ovalis",NA,1,1873.84641
"2020-10_south-west_stereo-BRUVs","FH37","Carangidae","Pseudocaranx","spp",NA,1,2058.55184
"2020-10_south-west_stereo-BRUVs","FH37","Dasyatidae","Bathytoshia","brevicaudata",NA,1,1499.9659
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1396.2739
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1094.48705
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2321.10675
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2309.46001
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2191.87659
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1926.91458
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1973.64406
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1583.7706
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1575.27954
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2846.67436
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2122.34966
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2015.40446
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2233.11914
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2299.77193
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,3553.95832
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2745.1526
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1948.8539
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,2531.24983
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,3,2136.14752
"2020-10_south-west_stereo-BRUVs","FH37","Labridae","Coris","auricularis",NA,1,1686.83986
